repeat,strength_index,renal_effect_sd,method,metric,value,denominator
442,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13756613756613756,189
443,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.8,1000
443,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.31901840490797545,163
443,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
443,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1411042944785276,163
443,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
443,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13496932515337423,163
444,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
444,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.29545454545454547,176
444,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.801,1000
444,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14204545454545456,176
444,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
444,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13636363636363635,176
445,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.776,1000
445,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3463687150837989,179
445,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.799,1000
445,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.18435754189944134,179
445,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.8,1000
445,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.18435754189944134,179
446,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.802,1000
446,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2994652406417112,187
446,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
446,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15508021390374332,187
446,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
446,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1657754010695187,187
447,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.825,1000
447,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.24043715846994534,183
447,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.839,1000
447,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14207650273224043,183
447,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.841,1000
447,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13114754098360656,183
448,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.796,1000
448,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.23391812865497075,171
448,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.792,1000
448,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15204678362573099,171
448,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.789,1000
448,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15789473684210525,171
449,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.807,1000
449,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3142857142857143,175
449,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.821,1000
449,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17714285714285713,175
449,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
449,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.18285714285714286,175
450,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.796,1000
450,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2708333333333333,192
450,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
450,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11458333333333333,192
450,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.825,1000
450,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11458333333333333,192
451,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.793,1000
451,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27710843373493976,166
451,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.8,1000
451,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13855421686746988,166
451,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.8,1000
451,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14457831325301204,166
452,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.813,1000
452,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2639593908629442,197
452,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.816,1000
452,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16243654822335024,197
452,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.819,1000
452,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15228426395939088,197
453,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.8,1000
453,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2887700534759358,187
453,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.831,1000
453,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0962566844919786,187
453,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.831,1000
453,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10695187165775401,187
454,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.801,1000
454,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.29310344827586204,174
454,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.824,1000
454,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16091954022988506,174
454,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.825,1000
454,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15517241379310345,174
455,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.817,1000
455,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.23076923076923078,169
455,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.827,1000
455,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10650887573964497,169
455,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
455,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11834319526627218,169
456,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.791,1000
456,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.28651685393258425,178
456,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.796,1000
456,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1404494382022472,178
456,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.798,1000
456,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14606741573033707,178
457,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.781,1000
457,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3036649214659686,191
457,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.803,1000
457,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11518324607329843,191
457,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
457,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11518324607329843,191
458,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.794,1000
458,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.26595744680851063,188
458,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.816,1000
458,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1276595744680851,188
458,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
458,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11702127659574468,188
459,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.803,1000
459,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3218390804597701,174
459,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
459,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12643678160919541,174
459,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.819,1000
459,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13218390804597702,174
460,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.789,1000
460,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.30319148936170215,188
460,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.806,1000
460,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13829787234042554,188
460,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
460,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13829787234042554,188
461,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.79,1000
461,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2866666666666667,150
461,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
461,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14,150
461,1,0.75,Structural causal model (counterfactual),true_mechanism_accuracy,0.807,1000
461,1,0.75,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14,150
462,1,0.75,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.808,1000
462,1,0.75,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.27058823529411763,170
462,1,0.75,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
462,1,0.75,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12941176470588237,170
